No.	Time	Source	Destination	Protocol	Length	Info
3102	15.895200000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3103	15.895203800	162.254.198.156	192.168.50.145	UDP	274	27036 → 51692 Len=232
3104	15.906917800	192.168.50.145	162.254.198.156	UDP	903	51692 → 27036 Len=861
3105	15.910973500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3106	15.910976500	162.254.198.156	192.168.50.145	UDP	618	27036 → 51692 Len=576
3107	15.921827300	192.168.50.145	162.254.198.156	UDP	871	51692 → 27036 Len=829
3108	15.926819100	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3109	15.926819900	162.254.198.156	192.168.50.145	UDP	97	27036 → 51692 Len=55
3110	15.937459400	192.168.50.145	162.254.198.156	UDP	870	51692 → 27036 Len=828
3111	15.942595700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3112	15.942596800	162.254.198.156	192.168.50.145	UDP	127	27036 → 51692 Len=85
3113	15.953598100	192.168.50.145	162.254.198.156	UDP	904	51692 → 27036 Len=862
3114	15.958462500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3115	15.958463500	162.254.198.156	192.168.50.145	UDP	694	27036 → 51692 Len=652
3116	15.969228900	192.168.50.145	162.254.198.156	UDP	898	51692 → 27036 Len=856
3117	15.975856800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3118	15.975858100	162.254.198.156	192.168.50.145	UDP	900	27036 → 51692 Len=858
3119	15.985402700	192.168.50.145	162.254.198.156	UDP	949	51692 → 27036 Len=907
3120	15.989521100	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3121	15.989706600	162.254.198.156	192.168.50.145	UDP	1019	27036 → 51692 Len=977
3122	16.000783700	192.168.50.145	162.254.198.156	UDP	929	51692 → 27036 Len=887
3123	16.005385000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3124	16.005390900	162.254.198.156	192.168.50.145	UDP	675	27036 → 51692 Len=633
3125	16.015422900	192.168.50.145	162.254.198.156	UDP	928	51692 → 27036 Len=886
3126	16.020698600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3127	16.020703300	162.254.198.156	192.168.50.145	UDP	944	27036 → 51692 Len=902
3128	16.032033500	192.168.50.145	162.254.198.156	UDP	921	51692 → 27036 Len=879
3129	16.035908900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3130	16.035910200	162.254.198.156	192.168.50.145	UDP	448	27036 → 51692 Len=406
3131	16.046147400	192.168.50.145	162.254.198.156	UDP	917	51692 → 27036 Len=875
3132	16.054102600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3133	16.054109200	162.254.198.156	192.168.50.145	UDP	803	27036 → 51692 Len=761
3134	16.063048400	192.168.50.145	162.254.198.156	UDP	934	51692 → 27036 Len=892
3135	16.068294700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3136	16.068299800	162.254.198.156	192.168.50.145	UDP	1260	27036 → 51692 Len=1218
3137	16.077297500	192.168.50.145	162.254.198.156	UDP	913	51692 → 27036 Len=871
3138	16.083684100	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3139	16.083689800	162.254.198.156	192.168.50.145	UDP	715	27036 → 51692 Len=673
3140	16.095061200	192.168.50.145	162.254.198.156	UDP	911	51692 → 27036 Len=869
3141	16.098898600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3142	16.098899500	162.254.198.156	192.168.50.145	UDP	839	27036 → 51692 Len=797
3143	16.109202700	192.168.50.145	162.254.198.156	UDP	912	51692 → 27036 Len=870
3144	16.115520500	162.254.198.156	192.168.50.145	UDP	1222	27036 → 51692 Len=1180
3145	16.115521800	162.254.198.156	192.168.50.145	UDP	1299	27036 → 51692 Len=1257
3146	16.117467800	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3147	16.118402300	162.254.198.156	192.168.50.145	UDP	154	27036 → 51692 Len=112
3148	16.126164900	192.168.50.145	162.254.198.156	UDP	948	51692 → 27036 Len=906
3149	16.130189900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3150	16.130192800	162.254.198.156	192.168.50.145	UDP	661	27036 → 51692 Len=619
3151	16.140508000	192.168.50.145	162.254.198.156	UDP	980	51692 → 27036 Len=938
3152	16.146150700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3153	16.146152200	162.254.198.156	192.168.50.145	UDP	362	27036 → 51692 Len=320
3154	16.155831100	192.168.50.145	162.254.198.156	UDP	927	51692 → 27036 Len=885
3155	16.162494100	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3156	16.162496000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3157	16.164367900	162.254.198.156	192.168.50.145	UDP	118	27036 → 51692 Len=76
3158	16.172273300	192.168.50.145	162.254.198.156	UDP	898	51692 → 27036 Len=856
3159	16.177103700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3160	16.177107100	162.254.198.156	192.168.50.145	UDP	579	27036 → 51692 Len=537
3161	16.188897900	192.168.50.145	162.254.198.156	UDP	884	51692 → 27036 Len=842
3162	16.192428000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3163	16.192429500	162.254.198.156	192.168.50.145	UDP	389	27036 → 51692 Len=347
3164	16.202745400	192.168.50.145	162.254.198.156	UDP	882	51692 → 27036 Len=840
3165	16.208215200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3166	16.208216400	162.254.198.156	192.168.50.145	UDP	1272	27036 → 51692 Len=1230
3167	16.219993800	192.168.50.145	162.254.198.156	UDP	939	51692 → 27036 Len=897
3168	16.223548500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3169	16.223549800	162.254.198.156	192.168.50.145	UDP	419	27036 → 51692 Len=377
3170	16.235327100	192.168.50.145	162.254.198.156	UDP	918	51692 → 27036 Len=876
3171	16.239915200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3172	16.239919100	162.254.198.156	192.168.50.145	UDP	194	27036 → 51692 Len=152
3173	16.254770600	192.168.50.145	162.254.198.156	UDP	933	51692 → 27036 Len=891
3174	16.255195500	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3175	16.255196500	162.254.198.156	192.168.50.145	UDP	648	27036 → 51692 Len=606
3176	16.271020600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3177	16.271021700	162.254.198.156	192.168.50.145	UDP	201	27036 → 51692 Len=159
3178	16.271046500	192.168.50.145	162.254.198.156	UDP	940	51692 → 27036 Len=898
3179	16.284999200	192.168.50.145	162.254.198.156	UDP	942	51692 → 27036 Len=900
3180	16.286995600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3181	16.286996500	162.254.198.156	192.168.50.145	UDP	188	27036 → 51692 Len=146
3182	16.300764700	192.168.50.145	162.254.198.156	UDP	942	51692 → 27036 Len=900
3183	16.302162600	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3184	16.302167500	162.254.198.156	192.168.50.145	UDP	781	27036 → 51692 Len=739
3185	16.318063000	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3186	16.318064100	162.254.198.156	192.168.50.145	UDP	183	27036 → 51692 Len=141
3187	16.318787300	192.168.50.145	162.254.198.156	UDP	910	51692 → 27036 Len=868
3188	16.333257500	192.168.50.145	162.254.198.156	UDP	910	51692 → 27036 Len=868
3189	16.333316700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3190	16.333317700	162.254.198.156	192.168.50.145	UDP	145	27036 → 51692 Len=103
3191	16.349148200	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3192	16.349151300	162.254.198.156	192.168.50.145	UDP	221	27036 → 51692 Len=179
3193	16.350615400	192.168.50.145	162.254.198.156	UDP	893	51692 → 27036 Len=851
3194	16.364012600	192.168.50.145	162.254.198.156	UDP	921	51692 → 27036 Len=879
3195	16.365026400	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3196	16.365033500	162.254.198.156	192.168.50.145	UDP	1078	27036 → 51692 Len=1036
3197	16.380809100	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3198	16.380875100	162.254.198.156	192.168.50.145	UDP	180	27036 → 51692 Len=138
3199	16.382362600	192.168.50.145	162.254.198.156	UDP	930	51692 → 27036 Len=888
3200	16.396018900	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3201	16.396091900	162.254.198.156	192.168.50.145	UDP	282	27036 → 51692 Len=240
3202	16.398290900	192.168.50.145	162.254.198.156	UDP	947	51692 → 27036 Len=905
3203	16.411406700	162.254.198.156	192.168.50.145	UDP	1303	27036 → 51692 Len=1261
3204	16.411411500	162.254.198.156	192.168.50.145	UDP	1016	27036 → 51692 Len=974
3205	16.412221300	192.168.50.145	162.254.198.156	UDP	936	51692 → 27036 Len=894
