No.	Time	Source	Destination	Protocol	Length	Info
4582	26.187772100	162.254.198.101	192.168.50.145	UDP	1299	27028 → 47488 Len=1257
4583	26.189326200	162.254.198.101	192.168.50.145	UDP	702	27028 → 47488 Len=660
4584	26.202024200	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4585	26.202024800	162.254.198.101	192.168.50.145	UDP	642	27028 → 47488 Len=600
4586	26.202094200	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4587	26.213187600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4588	26.219760100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4589	26.219971400	162.254.198.101	192.168.50.145	UDP	1299	27028 → 47488 Len=1257
4590	26.221493600	162.254.198.101	192.168.50.145	UDP	617	27028 → 47488 Len=575
4591	26.231011300	192.168.50.145	162.254.198.101	UDP	393	47488 → 27028 Len=351
4592	26.233889100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4593	26.233890400	162.254.198.101	192.168.50.145	UDP	1098	27028 → 47488 Len=1056
4594	26.244935100	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4595	26.249361300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4596	26.249433800	162.254.198.101	192.168.50.145	UDP	794	27028 → 47488 Len=752
4597	26.257112400	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4598	26.264952400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4599	26.265145700	162.254.198.101	192.168.50.145	UDP	836	27028 → 47488 Len=794
4600	26.277211200	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
4601	26.281055200	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4602	26.281057500	162.254.198.101	192.168.50.145	UDP	968	27028 → 47488 Len=926
4603	26.283749900	192.168.50.145	162.254.198.101	UDP	299	47488 → 27028 Len=257
4604	26.297094200	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4605	26.297096500	162.254.198.101	192.168.50.145	UDP	607	27028 → 47488 Len=565
4606	26.309422800	192.168.50.145	162.254.198.101	UDP	275	47488 → 27028 Len=233
4607	26.311962300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4608	26.311963400	162.254.198.101	192.168.50.145	UDP	423	27028 → 47488 Len=381
4609	26.325593100	192.168.50.145	162.254.198.101	UDP	389	47488 → 27028 Len=347
4610	26.327846400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4611	26.327850200	162.254.198.101	192.168.50.145	UDP	759	27028 → 47488 Len=717
4612	26.337564100	192.168.50.145	162.254.198.101	RTCP	386	Application specific   subtype=2[Malformed Packet]
4613	26.343162900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4614	26.343163900	162.254.198.101	192.168.50.145	UDP	447	27028 → 47488 Len=405
4615	26.357326900	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4616	26.358762300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4617	26.358857300	162.254.198.101	192.168.50.145	UDP	514	27028 → 47488 Len=472
4618	26.363292800	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
4619	26.374735700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4620	26.374738000	162.254.198.101	192.168.50.145	UDP	879	27028 → 47488 Len=837
4621	26.384645300	192.168.50.145	162.254.198.101	UDP	319	47488 → 27028 Len=277
4622	26.389793900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4623	26.389794800	162.254.198.101	192.168.50.145	UDP	217	27028 → 47488 Len=175
4624	26.404706300	192.168.50.145	162.254.198.101	UDP	340	47488 → 27028 Len=298
4625	26.407590700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4626	26.407594600	162.254.198.101	192.168.50.145	UDP	881	27028 → 47488 Len=839
4627	26.420845100	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4628	26.421215000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4629	26.421295700	162.254.198.101	192.168.50.145	UDP	472	27028 → 47488 Len=430
4630	26.432858900	192.168.50.145	162.254.198.101	UDP	363	47488 → 27028 Len=321
4631	26.436931600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4632	26.436936700	162.254.198.101	192.168.50.145	UDP	702	27028 → 47488 Len=660
4633	26.452358500	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4634	26.452359500	162.254.198.101	192.168.50.145	UDP	452	27028 → 47488 Len=410
4635	26.452596500	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4636	26.458869900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4637	26.469063900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4638	26.469068500	162.254.198.101	192.168.50.145	UDP	758	27028 → 47488 Len=716
4639	26.478807700	192.168.50.145	162.254.198.101	UDP	278	47488 → 27028 Len=236
4640	26.483562900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4641	26.483717300	162.254.198.101	192.168.50.145	UDP	1069	27028 → 47488 Len=1027
4642	26.485831300	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4643	26.499090400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4644	26.499091600	162.254.198.101	192.168.50.145	UDP	313	27028 → 47488 Len=271
4645	26.510551800	192.168.50.145	162.254.198.101	UDP	277	47488 → 27028 Len=235
4646	26.514930000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4647	26.514931200	162.254.198.101	192.168.50.145	UDP	392	27028 → 47488 Len=350
4648	26.526710900	192.168.50.145	162.254.198.101	UDP	324	47488 → 27028 Len=282
4649	26.530394700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4650	26.530452000	162.254.198.101	192.168.50.145	UDP	412	27028 → 47488 Len=370
4651	26.538394400	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4652	26.546028500	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4653	26.546029900	162.254.198.101	192.168.50.145	UDP	161	27028 → 47488 Len=119
4657	26.558464100	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4658	26.561709400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4659	26.561711400	162.254.198.101	192.168.50.145	UDP	399	27028 → 47488 Len=357
4660	26.564509400	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4661	26.577696600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4662	26.577700000	162.254.198.101	192.168.50.145	UDP	741	27028 → 47488 Len=699
4663	26.585710300	192.168.50.145	162.254.198.101	UDP	321	47488 → 27028 Len=279
4664	26.592855700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4665	26.592856900	162.254.198.101	192.168.50.145	UDP	267	27028 → 47488 Len=225
4666	26.605870100	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4667	26.608606200	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4668	26.608607700	162.254.198.101	192.168.50.145	UDP	253	27028 → 47488 Len=211
4669	26.621965800	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4670	26.623832500	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4671	26.623978800	162.254.198.101	192.168.50.145	UDP	202	27028 → 47488 Len=160
4672	26.627902800	192.168.50.145	162.254.198.101	UDP	363	47488 → 27028 Len=321
4673	26.639526700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4674	26.639527400	162.254.198.101	192.168.50.145	UDP	269	27028 → 47488 Len=227
4675	26.653748100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4676	26.655296900	162.254.198.101	192.168.50.145	UDP	1179	27028 → 47488 Len=1137
4677	26.669362800	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4678	26.670935900	162.254.198.101	192.168.50.145	UDP	1189	27028 → 47488 Len=1147
4679	26.680946200	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4680	26.686508100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4681	26.686678500	162.254.198.101	192.168.50.145	UDP	262	27028 → 47488 Len=220
4682	26.701114400	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4683	26.701979600	162.254.198.101	192.168.50.145	UDP	1170	27028 → 47488 Len=1128
4684	26.707644900	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4685	26.717640300	162.254.198.101	192.168.50.145	UDP	1189	27028 → 47488 Len=1147
4686	26.732852400	192.168.50.145	162.254.198.101	UDP	278	47488 → 27028 Len=236
4687	26.733671500	162.254.198.101	192.168.50.145	UDP	1183	27028 → 47488 Len=1141
4688	26.749013600	192.168.50.145	162.254.198.101	UDP	299	47488 → 27028 Len=257
4689	26.749092600	162.254.198.101	192.168.50.145	UDP	1111	27028 → 47488 Len=1069
4690	26.754877400	192.168.50.145	162.254.198.101	UDP	299	47488 → 27028 Len=257
4691	26.764914400	162.254.198.101	192.168.50.145	UDP	1035	27028 → 47488 Len=993
4692	26.776078000	192.168.50.145	162.254.198.101	UDP	344	47488 → 27028 Len=302
4693	26.780843800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4694	26.780846700	162.254.198.101	192.168.50.145	UDP	211	27028 → 47488 Len=169
4695	26.791361300	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4700	26.796028800	162.254.198.101	192.168.50.145	UDP	1129	27028 → 47488 Len=1087
4701	26.806980100	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4702	26.811964300	162.254.198.101	192.168.50.145	UDP	1205	27028 → 47488 Len=1163
4707	26.818483200	192.168.50.145	162.254.198.101	UDP	363	47488 → 27028 Len=321
4708	26.827602700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4709	26.827749300	162.254.198.101	192.168.50.145	UDP	286	27028 → 47488 Len=244
4710	26.838727300	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4711	26.843517800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4712	26.843518700	162.254.198.101	192.168.50.145	UDP	272	27028 → 47488 Len=230
4713	26.845266000	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4714	26.858793600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4715	26.858794800	162.254.198.101	192.168.50.145	UDP	249	27028 → 47488 Len=207
4716	26.870472700	192.168.50.145	162.254.198.101	UDP	279	47488 → 27028 Len=237
4717	26.874490100	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4718	26.874491800	162.254.198.101	192.168.50.145	UDP	167	27028 → 47488 Len=125
4719	26.886620900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4720	26.890161800	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4721	26.890162700	162.254.198.101	192.168.50.145	UDP	169	27028 → 47488 Len=127
4722	26.902257500	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4723	26.905564300	162.254.198.101	192.168.50.145	UDP	1271	27028 → 47488 Len=1229
4724	26.913647700	192.168.50.145	162.254.198.101	UDP	328	47488 → 27028 Len=286
4725	26.921129900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4726	26.921166000	162.254.198.101	192.168.50.145	UDP	124	27028 → 47488 Len=82
4727	26.934035600	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
4728	26.937165000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4729	26.937166800	162.254.198.101	192.168.50.145	UDP	248	27028 → 47488 Len=206
4730	26.950155400	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
4731	26.952641400	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4732	26.952642300	162.254.198.101	192.168.50.145	UDP	215	27028 → 47488 Len=173
4733	26.961855900	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4734	26.968557600	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4735	26.968559300	162.254.198.101	192.168.50.145	UDP	289	27028 → 47488 Len=247
4736	26.981885000	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4737	26.983606700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4738	26.983696500	162.254.198.101	192.168.50.145	UDP	310	27028 → 47488 Len=268
4739	26.987847800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4740	26.999082900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4741	26.999084300	162.254.198.101	192.168.50.145	UDP	203	27028 → 47488 Len=161
4742	27.008996300	192.168.50.145	162.254.198.101	UDP	324	47488 → 27028 Len=282
4743	27.014803900	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4744	27.014804800	162.254.198.101	192.168.50.145	UDP	120	27028 → 47488 Len=78
4745	27.029257900	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4746	27.030189900	162.254.198.101	192.168.50.145	UDP	1254	27028 → 47488 Len=1212
4747	27.045395200	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4748	27.046112300	162.254.198.101	192.168.50.145	UDP	1196	27028 → 47488 Len=1154
4749	27.051252900	192.168.50.145	162.254.198.101	UDP	363	47488 → 27028 Len=321
4750	27.061610700	162.254.198.101	192.168.50.145	UDP	1229	27028 → 47488 Len=1187
4751	27.072475100	192.168.50.145	162.254.198.101	UDP	348	47488 → 27028 Len=306
4752	27.077222300	162.254.198.101	192.168.50.145	UDP	1225	27028 → 47488 Len=1183
4753	27.092762300	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4754	27.092818900	162.254.198.101	192.168.50.145	UDP	1222	27028 → 47488 Len=1180
4756	27.108907300	192.168.50.145	162.254.198.101	UDP	345	47488 → 27028 Len=303
4757	27.109228700	162.254.198.101	192.168.50.145	UDP	1290	27028 → 47488 Len=1248
4758	27.114797900	192.168.50.145	162.254.198.101	UDP	363	47488 → 27028 Len=321
4759	27.124475400	162.254.198.101	192.168.50.145	UDP	1167	27028 → 47488 Len=1125
4760	27.135112100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4761	27.139867800	162.254.198.101	192.168.50.145	UDP	1155	27028 → 47488 Len=1113
4762	27.151312200	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4763	27.155920900	162.254.198.101	192.168.50.145	UDP	1164	27028 → 47488 Len=1122
4764	27.166888100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4765	27.170738200	162.254.198.101	192.168.50.145	UDP	1156	27028 → 47488 Len=1114
4766	27.178297400	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4767	27.186805000	162.254.198.101	192.168.50.145	UDP	1170	27028 → 47488 Len=1128
4768	27.198624000	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4769	27.202102600	162.254.198.101	192.168.50.145	UDP	1173	27028 → 47488 Len=1131
4770	27.214765200	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4771	27.218333200	162.254.198.101	192.168.50.145	UDP	1218	27028 → 47488 Len=1176
4772	27.230402400	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4773	27.233939100	162.254.198.101	192.168.50.145	UDP	1082	27028 → 47488 Len=1040
4774	27.241951800	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4775	27.249403500	162.254.198.101	192.168.50.145	UDP	1115	27028 → 47488 Len=1073
4776	27.262135400	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4777	27.264837300	162.254.198.101	192.168.50.145	UDP	1133	27028 → 47488 Len=1091
4778	27.278283200	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4779	27.280397200	162.254.198.101	192.168.50.145	UDP	1113	27028 → 47488 Len=1071
4781	27.293929100	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4782	27.296078800	162.254.198.101	192.168.50.145	UDP	1235	27028 → 47488 Len=1193
4783	27.305342200	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4784	27.311551100	162.254.198.101	192.168.50.145	UDP	1109	27028 → 47488 Len=1067
4785	27.325662700	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4786	27.327142300	162.254.198.101	192.168.50.145	UDP	1110	27028 → 47488 Len=1068
4787	27.341791600	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4789	27.342622200	162.254.198.101	192.168.50.145	UDP	1090	27028 → 47488 Len=1048
4790	27.357440200	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4791	27.358541700	162.254.198.101	192.168.50.145	UDP	1078	27028 → 47488 Len=1036
4792	27.368824100	192.168.50.145	162.254.198.101	UDP	329	47488 → 27028 Len=287
4793	27.374044000	162.254.198.101	192.168.50.145	UDP	1228	27028 → 47488 Len=1186
4794	27.389173900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4795	27.389850900	162.254.198.101	192.168.50.145	UDP	1101	27028 → 47488 Len=1059
4796	27.405318100	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4797	27.405471200	162.254.198.101	192.168.50.145	UDP	1112	27028 → 47488 Len=1070
4798	27.420955900	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4799	27.421006900	162.254.198.101	192.168.50.145	UDP	1116	27028 → 47488 Len=1074
4800	27.432423400	192.168.50.145	162.254.198.101	UDP	329	47488 → 27028 Len=287
4801	27.436596100	162.254.198.101	192.168.50.145	UDP	1081	27028 → 47488 Len=1039
4802	27.447654800	192.168.50.145	162.254.198.101	UDP	304	47488 → 27028 Len=262
4803	27.452366600	162.254.198.101	192.168.50.145	UDP	1125	27028 → 47488 Len=1083
4804	27.463270300	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4805	27.468229800	162.254.198.101	192.168.50.145	UDP	1207	27028 → 47488 Len=1165
4806	27.474683000	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4807	27.484039100	162.254.198.101	192.168.50.145	UDP	1244	27028 → 47488 Len=1202
4808	27.495027400	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4809	27.499069400	162.254.198.101	192.168.50.145	UDP	1165	27028 → 47488 Len=1123
4810	27.511169400	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4811	27.515300900	162.254.198.101	192.168.50.145	UDP	1295	27028 → 47488 Len=1253
4812	27.526802100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4813	27.530681000	162.254.198.101	192.168.50.145	UDP	1302	27028 → 47488 Len=1260
4814	27.538360500	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4815	27.546151300	162.254.198.101	192.168.50.145	UDP	1210	27028 → 47488 Len=1168
4816	27.558539600	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4817	27.561807300	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4818	27.561808700	162.254.198.101	192.168.50.145	UDP	253	27028 → 47488 Len=211
4819	27.574680400	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4820	27.577694500	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4821	27.577695200	162.254.198.101	192.168.50.145	UDP	184	27028 → 47488 Len=142
4822	27.590331600	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4823	27.592904700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4824	27.592905600	162.254.198.101	192.168.50.145	UDP	100	27028 → 47488 Len=58
4825	27.601978400	192.168.50.145	162.254.198.101	UDP	326	47488 → 27028 Len=284
4826	27.608569700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4827	27.608570500	162.254.198.101	192.168.50.145	UDP	108	27028 → 47488 Len=66
4828	27.622046300	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4829	27.624235000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4830	27.624236100	162.254.198.101	192.168.50.145	UDP	140	27028 → 47488 Len=98
4831	27.638196000	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
4832	27.639630700	162.254.198.101	192.168.50.145	UDP	1223	27028 → 47488 Len=1181
4833	27.654338200	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4834	27.655266800	162.254.198.101	192.168.50.145	UDP	1145	27028 → 47488 Len=1103
4835	27.665736900	192.168.50.145	162.254.198.101	UDP	324	47488 → 27028 Len=282
4836	27.670756400	162.254.198.101	192.168.50.145	UDP	1106	27028 → 47488 Len=1064
4837	27.686079900	192.168.50.145	162.254.198.101	UDP	300	47488 → 27028 Len=258
4838	27.686522700	162.254.198.101	192.168.50.145	UDP	1255	27028 → 47488 Len=1213
4839	27.702087900	162.254.198.101	192.168.50.145	UDP	1088	27028 → 47488 Len=1046
4840	27.702174100	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
4841	27.713297100	192.168.50.145	162.254.198.101	UDP	301	47488 → 27028 Len=259
4842	27.717885500	162.254.198.101	192.168.50.145	UDP	1059	27028 → 47488 Len=1017
4843	27.729774600	192.168.50.145	162.254.198.101	UDP	322	47488 → 27028 Len=280
4844	27.733422200	162.254.198.101	192.168.50.145	UDP	1052	27028 → 47488 Len=1010
4845	27.745067700	192.168.50.145	162.254.198.101	UDP	298	47488 → 27028 Len=256
4846	27.749077400	162.254.198.101	192.168.50.145	UDP	1115	27028 → 47488 Len=1073
4847	27.760706900	192.168.50.145	162.254.198.101	UDP	298	47488 → 27028 Len=256
4848	27.764673000	162.254.198.101	192.168.50.145	UDP	1073	27028 → 47488 Len=1031
4849	27.772194000	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4850	27.780502100	162.254.198.101	192.168.50.145	UDP	1070	27028 → 47488 Len=1028
4851	27.792946800	192.168.50.145	162.254.198.101	UDP	299	47488 → 27028 Len=257
4852	27.795974800	162.254.198.101	192.168.50.145	UDP	1062	27028 → 47488 Len=1020
4853	27.809075800	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4854	27.811873900	162.254.198.101	192.168.50.145	UDP	1101	27028 → 47488 Len=1059
4855	27.824707700	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4856	27.827164400	162.254.198.101	192.168.50.145	UDP	1237	27028 → 47488 Len=1195
4857	27.836179300	192.168.50.145	162.254.198.101	UDP	329	47488 → 27028 Len=287
4858	27.843085100	162.254.198.101	192.168.50.145	UDP	1030	27028 → 47488 Len=988
4859	27.856446200	192.168.50.145	162.254.198.101	UDP	305	47488 → 27028 Len=263
4860	27.858451600	162.254.198.101	192.168.50.145	UDP	1079	27028 → 47488 Len=1037
4861	27.872568700	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4862	27.874344700	162.254.198.101	192.168.50.145	UDP	1272	27028 → 47488 Len=1230
4863	27.888217800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4864	27.889851800	162.254.198.101	192.168.50.145	UDP	1071	27028 → 47488 Len=1029
4865	27.900188000	192.168.50.145	162.254.198.101	UDP	326	47488 → 27028 Len=284
4866	27.905221200	162.254.198.101	192.168.50.145	UDP	1065	27028 → 47488 Len=1023
4867	27.920462800	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4868	27.921515500	162.254.198.101	192.168.50.145	UDP	1197	27028 → 47488 Len=1155
4869	27.936605600	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4870	27.936809700	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4871	27.936810900	162.254.198.101	192.168.50.145	UDP	94	27028 → 47488 Len=52
4872	27.952175600	162.254.198.101	192.168.50.145	UDP	1034	27028 → 47488 Len=992
4873	27.952240300	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4874	27.963593900	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4875	27.967982900	162.254.198.101	192.168.50.145	UDP	1030	27028 → 47488 Len=988
4876	27.978940900	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4877	27.985384800	162.254.198.101	192.168.50.145	UDP	1161	27028 → 47488 Len=1119
4878	27.994567300	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4879	27.999240300	162.254.198.101	192.168.50.145	UDP	1170	27028 → 47488 Len=1128
4880	28.005973900	192.168.50.145	162.254.198.101	UDP	302	47488 → 27028 Len=260
4881	28.014996300	162.254.198.101	192.168.50.145	UDP	1050	27028 → 47488 Len=1008
4882	28.026308100	192.168.50.145	162.254.198.101	UDP	299	47488 → 27028 Len=257
4883	28.030565300	162.254.198.101	192.168.50.145	UDP	1007	27028 → 47488 Len=965
4884	28.042443800	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4885	28.046283800	162.254.198.101	192.168.50.145	UDP	1025	27028 → 47488 Len=983
4886	28.058093100	192.168.50.145	162.254.198.101	UDP	303	47488 → 27028 Len=261
4887	28.061688000	162.254.198.101	192.168.50.145	UDP	1026	27028 → 47488 Len=984
4888	28.069470800	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4889	28.077274900	162.254.198.101	192.168.50.145	UDP	1006	27028 → 47488 Len=964
4890	28.089831300	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4891	28.093661000	162.254.198.101	192.168.50.145	UDP	1303	27028 → 47488 Len=1261
4892	28.093662100	162.254.198.101	192.168.50.145	UDP	149	27028 → 47488 Len=107
4893	28.105971800	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4894	28.108481800	162.254.198.101	192.168.50.145	UDP	1176	27028 → 47488 Len=1134
4895	28.121588200	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4896	28.124061200	162.254.198.101	192.168.50.145	UDP	1171	27028 → 47488 Len=1129
4897	28.132983900	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4898	28.140072500	162.254.198.101	192.168.50.145	UDP	1279	27028 → 47488 Len=1237
4899	28.153319400	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4900	28.155193000	162.254.198.101	192.168.50.145	UDP	1179	27028 → 47488 Len=1137
4901	28.169979200	192.168.50.145	162.254.198.101	UDP	314	47488 → 27028 Len=272
4902	28.170953500	162.254.198.101	192.168.50.145	UDP	1156	27028 → 47488 Len=1114
4903	28.185607200	192.168.50.145	162.254.198.101	UDP	306	47488 → 27028 Len=264
4904	28.186461100	162.254.198.101	192.168.50.145	UDP	1209	27028 → 47488 Len=1167
4905	28.197000300	192.168.50.145	162.254.198.101	UDP	330	47488 → 27028 Len=288
4906	28.201982800	162.254.198.101	192.168.50.145	UDP	1084	27028 → 47488 Len=1042
